"","Var1","Freq"
"363","52.2",178
"364","52.3",215
"365","52.4",223
"366","52.5",202
"367","52.6",207
"368","52.7",178
"369","52.8",247
"370","52.9",198
"371","53",201
"372","53.1",207
"373","53.2",212
"374","53.3",218
"375","53.4",237
"376","53.5",217
"377","53.6",213
"378","53.7",187
"379","53.8",231
"380","53.9",196
"381","54",228
"382","54.1",202
"383","54.2",183
"384","54.3",231
"385","54.4",262
"386","54.5",223
"387","54.6",250
"388","54.7",223
"389","54.8",203
"390","54.9",191
"391","55",216
"392","55.1",199
"393","55.2",226
"394","55.3",241
"395","55.4",226
"396","55.5",204
"397","55.6",220
"398","55.7",216
"399","55.8",218
"400","55.9",239
"401","56",202
"402","56.1",226
"403","56.2",204
"404","56.3",225
"405","56.4",231
"406","56.5",218
"407","56.6",206
"408","56.7",227
"409","56.8",208
"410","56.9",238
"411","57",231
"412","57.1",216
"413","57.2",187
"414","57.3",201
"415","57.4",199
"416","57.5",229
"417","57.6",236
"418","57.7",231
"419","57.8",229
"420","57.9",262
"421","58",231
"422","58.1",251
"423","58.2",220
"424","58.3",237
"425","58.4",232
"426","58.5",221
"427","58.6",229
"428","58.7",237
"429","58.8",221
"430","58.9",251
"431","59",274
"432","59.1",260
"433","59.2",245
"434","59.3",225
"435","59.4",274
"436","59.5",233
"437","59.6",267
"438","59.7",249
"439","59.8",250
"440","59.9",256
"441","60",269
"442","60.1",269
"443","60.2",250
"444","60.3",249
"445","60.4",252
"446","60.5",238
"447","60.6",233
"448","60.7",261
"449","60.8",256
"450","60.9",272
"451","61",261
"452","61.1",246
"453","61.2",265
"454","61.3",235
"455","61.4",245
"456","61.5",283
"457","61.6",264
"458","61.7",244
"459","61.8",250
"460","61.9",291
"461","62",286
"462","62.1",251
"463","62.2",272
"464","62.3",271
"465","62.4",272
"466","62.5",282
"467","62.6",298
"468","62.7",278
"469","62.8",288
"470","62.9",318
"471","63",277
"472","63.1",292
"473","63.2",256
"474","63.3",270
"475","63.4",292
"476","63.5",314
"477","63.6",313
"478","63.7",285
"479","63.8",306
"480","63.9",294
"481","64",318
"482","64.1",326
"483","64.2",301
"484","64.3",317
"485","64.4",301
"486","64.5",325
"487","64.6",291
"488","64.7",287
"489","64.8",296
"490","64.9",325
"491","65",172
"492","65.1",143
"493","65.2",155
"494","65.3",169
"495","65.4",183
"496","65.5",204
"497","65.6",189
"498","65.7",174
"499","65.8",174
"500","65.9",175
"501","66",173
"502","66.1",184
"503","66.2",171
"504","66.3",164
"505","66.4",170
"506","66.5",181
"507","66.6",203
"508","66.7",190
"509","66.8",182
"510","66.9",217
"511","67",181
"512","67.1",192
"513","67.2",169
"514","67.3",184
"515","67.4",173
"516","67.5",190
"517","67.6",218
"518","67.7",211
"519","67.8",187
"520","67.9",187
"521","68",183
"522","68.1",201
"523","68.2",196
"524","68.3",199
"525","68.4",182
"526","68.5",216
"527","68.6",189
"528","68.7",197
"529","68.8",169
"530","68.9",205
"531","69",195
"532","69.1",190
"533","69.2",175
"534","69.3",230
"535","69.4",221
"536","69.5",207
"537","69.6",198
"538","69.7",214
"539","69.8",204
"540","69.9",198
"541","70",198
"542","70.1",197
"543","70.2",232
"544","70.3",206
"545","70.4",208
"546","70.5",215
"547","70.6",183
"548","70.7",201
"549","70.8",225
"550","70.9",191
"551","71",210
"552","71.1",205
"553","71.2",197
"554","71.3",208
"555","71.4",208
"556","71.5",197
"557","71.6",216
"558","71.7",179
"559","71.8",175
"560","71.9",195
"561","72",194
"562","72.1",224
"563","72.2",191
"564","72.3",222
"565","72.4",205
"566","72.5",217
"567","72.6",205
"568","72.7",213
"569","72.8",233
"570","72.9",203
"571","73",206
"572","73.1",202
"573","73.2",197
"574","73.3",182
"575","73.4",214
"576","73.5",208
"577","73.6",216
"578","73.7",223
"579","73.8",220
"580","73.9",224
"581","74",201
"582","74.1",241
"583","74.2",202
"584","74.3",224
"585","74.4",203
"586","74.5",226
"587","74.6",249
"588","74.7",224
"589","74.8",244
"590","74.9",244
"591","75",212
"592","75.1",243
"593","75.2",222
"594","75.3",233
"595","75.4",220
"596","75.5",243
"597","75.6",225
"598","75.7",242
"599","75.8",250
"600","75.9",238
"601","76",224
"602","76.1",219
"603","76.2",246
"604","76.3",239
"605","76.4",253
"606","76.5",225
"607","76.6",261
"608","76.7",229
"609","76.8",262
"610","76.9",262
"611","77",253
"612","77.1",246
"613","77.2",282
"614","77.3",282
"615","77.4",274
"616","77.5",281
"617","77.6",284
"618","77.7",304
"619","77.8",263
"620","77.9",299
"621","78",283
"622","78.1",308
"623","78.2",290
"624","78.3",304
"625","78.4",244
"626","78.5",267
"627","78.6",294
"628","78.7",285
"629","78.8",292
"630","78.9",307
"631","79",291
"632","79.1",314
"633","79.2",278
"634","79.3",299
"635","79.4",304
"636","79.5",331
"637","79.6",312
"638","79.7",293
"639","79.8",300
"640","79.9",290
"641","80",285
"642","80.1",317
"643","80.2",322
"644","80.3",314
"645","80.4",302
"646","80.5",298
"647","80.6",317
"648","80.7",356
"649","80.8",334
"650","80.9",313
"651","81",328
"652","81.1",318
"653","81.2",296
"654","81.3",350
"655","81.4",372
"656","81.5",313
"657","81.6",339
"658","81.7",352
"659","81.8",339
"660","81.9",358
"661","82",323
"662","82.1",344
"663","82.2",343
"664","82.3",361
"665","82.4",363
"666","82.5",343
"667","82.6",340
"668","82.7",330
"669","82.8",410
"670","82.9",348
"671","83",352
"672","83.1",382
"673","83.2",379
"674","83.3",379
"675","83.4",377
"676","83.5",394
"677","83.6",328
"678","83.7",374
"679","83.8",352
"680","83.9",389
"681","84",364
"682","84.1",398
"683","84.2",360
"684","84.3",394
"685","84.4",392
"686","84.5",335
"687","84.6",397
"688","84.7",401
"689","84.8",415
"690","84.9",381
"691","85",435
"692","85.1",392
"693","85.2",344
"694","85.3",404
"695","85.4",435
"696","85.5",402
"697","85.6",376
"698","85.7",405
"699","85.8",372
"700","85.9",352
"701","86",390
"702","86.1",410
"703","86.2",377
"704","86.3",379
"705","86.4",378
"706","86.5",354
"707","86.6",369
"708","86.7",391
"709","86.8",380
"710","86.9",373
"711","87",354
"712","87.1",359
"713","87.2",356
"714","87.3",359
"715","87.4",370
"716","87.5",370
"717","87.6",396
"718","87.7",368
"719","87.8",366
"720","87.9",393
"721","88",381
"722","88.1",332
"723","88.2",373
"724","88.3",364
"725","88.4",354
"726","88.5",337
"727","88.6",380
"728","88.7",397
"729","88.8",343
"730","88.9",351
"731","89",330
"732","89.1",353
"733","89.2",327
"734","89.3",338
"735","89.4",334
"736","89.5",328
"737","89.6",341
"738","89.7",298
"739","89.8",364
"740","89.9",368
"741","90",284
"742","90.1",330
"743","90.2",331
"744","90.3",298
"745","90.4",298
"746","90.5",301
"747","90.6",315
"748","90.7",293
"749","90.8",267
"750","90.9",279
"751","91",273
"752","91.1",298
"753","91.2",289
"754","91.3",262
"755","91.4",300
"756","91.5",271
"757","91.6",277
"758","91.7",255
"759","91.8",290
"760","91.9",282
"761","92",243
"762","92.1",291
"763","92.2",235
"764","92.3",269
"765","92.4",244
"766","92.5",205
"767","92.6",248
"768","92.7",233
"769","92.8",230
"770","92.9",232
"771","93",195
"772","93.1",207
"773","93.2",210
"774","93.3",196
"775","93.4",198
"776","93.5",217
"777","93.6",193
"778","93.7",188
"779","93.8",188
"780","93.9",177
"781","94",189
"782","94.1",184
"783","94.2",152
"784","94.3",159
"785","94.4",140
"786","94.5",156
"787","94.6",166
"788","94.7",169
"789","94.8",160
"790","94.9",161
"791","95",140
"792","95.1",147
"793","95.2",124
"794","95.3",131
"795","95.4",140
"796","95.5",111
"797","95.6",124
"798","95.7",110
"799","95.8",125
"800","95.9",122
"801","96",97
"802","96.1",112
"803","96.2",108
"804","96.3",101
"805","96.4",97
"806","96.5",105
"807","96.6",83
"808","96.7",77
"809","96.8",67
"810","96.9",74
"811","97",82
"812","97.1",65
"813","97.2",60
"814","97.3",78
"815","97.4",71
"816","97.5",67
"817","97.6",62
"818","97.7",56
"819","97.8",63
"820","97.9",58
"821","98",47
"822","98.1",48
"823","98.2",43
"824","98.3",42
"825","98.4",32
"826","98.5",29
"827","98.6",47
"828","98.7",40
"829","98.8",27
"830","98.9",35
"831","99",28
"832","99.1",30
"833","99.2",31
"834","99.3",29
"835","99.4",27
"836","99.5",32
"837","99.6",29
"838","99.7",30
"839","99.8",18
"840","99.9",28
"841","100",17
"842","100.1",22
"843","100.2",14
"844","100.3",15
"845","100.4",20
"846","100.5",17
"847","100.6",21
"848","100.7",12
"849","100.8",17
"850","100.9",15
"851","101",10
"852","101.1",14
"853","101.2",12
"854","101.3",14
"855","101.4",11
"856","101.5",10
"857","101.6",12
"858","101.7",13
"859","101.8",8
"860","101.9",8
"861","102",7
"862","102.1",10
"863","102.2",5
"864","102.3",7
"865","102.4",4
"866","102.5",6
"867","102.6",6
"868","102.7",8
"869","102.8",5
"870","102.9",6
"871","103",8
"872","103.1",5
"873","103.2",3
"874","103.3",6
"875","103.4",5
"876","103.5",5
"877","103.6",4
"878","103.7",3
"879","103.8",4
"880","103.9",2
"881","104",1
"882","104.1",3
"883","104.2",3
"884","104.3",1
"885","104.4",4
"886","104.5",5
"887","104.6",5
"888","104.7",3
"889","104.9",2
"890","105",2
"891","105.1",1
"892","105.2",4
"893","105.6",1
"894","105.7",3
"895","106",1
"896","106.1",3
"897","106.3",1
"898","106.4",1
"899","106.5",1
"900","106.6",1
"901","106.7",1
"902","107.2",1
"903","107.3",1
"904","108.5",1
"905","110.5",1
