"","Var1","Freq"
"363","36.2",207
"364","36.3",223
"365","36.4",215
"366","36.5",236
"367","36.6",241
"368","36.7",256
"369","36.8",218
"370","36.9",229
"371","37",225
"372","37.1",248
"373","37.2",224
"374","37.3",249
"375","37.4",253
"376","37.5",260
"377","37.6",222
"378","37.7",206
"379","37.8",236
"380","37.9",243
"381","38",206
"382","38.1",241
"383","38.2",229
"384","38.3",247
"385","38.4",237
"386","38.5",220
"387","38.6",255
"388","38.7",234
"389","38.8",201
"390","38.9",219
"391","39",223
"392","39.1",235
"393","39.2",237
"394","39.3",238
"395","39.4",234
"396","39.5",247
"397","39.6",236
"398","39.7",240
"399","39.8",251
"400","39.9",254
"401","40",264
"402","40.1",254
"403","40.2",212
"404","40.3",278
"405","40.4",237
"406","40.5",264
"407","40.6",230
"408","40.7",248
"409","40.8",252
"410","40.9",236
"411","41",238
"412","41.1",242
"413","41.2",235
"414","41.3",255
"415","41.4",241
"416","41.5",249
"417","41.6",249
"418","41.7",273
"419","41.8",275
"420","41.9",268
"421","42",240
"422","42.1",284
"423","42.2",252
"424","42.3",245
"425","42.4",296
"426","42.5",272
"427","42.6",240
"428","42.7",277
"429","42.8",276
"430","42.9",286
"431","43",260
"432","43.1",283
"433","43.2",294
"434","43.3",279
"435","43.4",285
"436","43.5",304
"437","43.6",290
"438","43.7",278
"439","43.8",287
"440","43.9",282
"441","44",277
"442","44.1",261
"443","44.2",298
"444","44.3",283
"445","44.4",275
"446","44.5",292
"447","44.6",322
"448","44.7",278
"449","44.8",287
"450","44.9",319
"451","45",314
"452","45.1",312
"453","45.2",298
"454","45.3",303
"455","45.4",315
"456","45.5",308
"457","45.6",309
"458","45.7",278
"459","45.8",305
"460","45.9",300
"461","46",291
"462","46.1",329
"463","46.2",293
"464","46.3",328
"465","46.4",295
"466","46.5",293
"467","46.6",276
"468","46.7",302
"469","46.8",321
"470","46.9",329
"471","47",330
"472","47.1",299
"473","47.2",317
"474","47.3",346
"475","47.4",338
"476","47.5",322
"477","47.6",346
"478","47.7",323
"479","47.8",368
"480","47.9",338
"481","48",338
"482","48.1",341
"483","48.2",321
"484","48.3",344
"485","48.4",352
"486","48.5",337
"487","48.6",331
"488","48.7",360
"489","48.8",331
"490","48.9",342
"491","49",357
"492","49.1",332
"493","49.2",349
"494","49.3",364
"495","49.4",356
"496","49.5",345
"497","49.6",340
"498","49.7",347
"499","49.8",327
"500","49.9",378
"501","50",372
"502","50.1",345
"503","50.2",351
"504","50.3",362
"505","50.4",373
"506","50.5",380
"507","50.6",349
"508","50.7",377
"509","50.8",407
"510","50.9",389
"511","51",364
"512","51.1",372
"513","51.2",372
"514","51.3",360
"515","51.4",394
"516","51.5",347
"517","51.6",372
"518","51.7",376
"519","51.8",386
"520","51.9",364
"521","52",373
"522","52.1",413
"523","52.2",358
"524","52.3",435
"525","52.4",385
"526","52.5",407
"527","52.6",378
"528","52.7",361
"529","52.8",427
"530","52.9",404
"531","53",370
"532","53.1",392
"533","53.2",384
"534","53.3",401
"535","53.4",412
"536","53.5",398
"537","53.6",383
"538","53.7",366
"539","53.8",431
"540","53.9",356
"541","54",393
"542","54.1",360
"543","54.2",354
"544","54.3",404
"545","54.4",448
"546","54.5",394
"547","54.6",409
"548","54.7",406
"549","54.8",387
"550","54.9",368
"551","55",387
"552","55.1",382
"553","55.2",429
"554","55.3",409
"555","55.4",409
"556","55.5",402
"557","55.6",405
"558","55.7",403
"559","55.8",380
"560","55.9",418
"561","56",378
"562","56.1",402
"563","56.2",390
"564","56.3",394
"565","56.4",411
"566","56.5",395
"567","56.6",411
"568","56.7",417
"569","56.8",396
"570","56.9",447
"571","57",397
"572","57.1",398
"573","57.2",359
"574","57.3",396
"575","57.4",379
"576","57.5",425
"577","57.6",435
"578","57.7",436
"579","57.8",418
"580","57.9",482
"581","58",412
"582","58.1",425
"583","58.2",394
"584","58.3",462
"585","58.4",431
"586","58.5",389
"587","58.6",447
"588","58.7",429
"589","58.8",387
"590","58.9",423
"591","59",436
"592","59.1",453
"593","59.2",416
"594","59.3",410
"595","59.4",444
"596","59.5",419
"597","59.6",438
"598","59.7",430
"599","59.8",418
"600","59.9",437
"601","60",457
"602","60.1",444
"603","60.2",413
"604","60.3",419
"605","60.4",454
"606","60.5",436
"607","60.6",418
"608","60.7",469
"609","60.8",441
"610","60.9",456
"611","61",496
"612","61.1",430
"613","61.2",450
"614","61.3",432
"615","61.4",466
"616","61.5",475
"617","61.6",482
"618","61.7",430
"619","61.8",465
"620","61.9",498
"621","62",489
"622","62.1",459
"623","62.2",462
"624","62.3",467
"625","62.4",469
"626","62.5",485
"627","62.6",535
"628","62.7",483
"629","62.8",480
"630","62.9",529
"631","63",467
"632","63.1",528
"633","63.2",467
"634","63.3",499
"635","63.4",492
"636","63.5",517
"637","63.6",496
"638","63.7",494
"639","63.8",516
"640","63.9",494
"641","64",528
"642","64.1",547
"643","64.2",532
"644","64.3",527
"645","64.4",533
"646","64.5",532
"647","64.6",510
"648","64.7",494
"649","64.8",512
"650","64.9",527
"651","65",322
"652","65.1",296
"653","65.2",284
"654","65.3",324
"655","65.4",337
"656","65.5",362
"657","65.6",343
"658","65.7",315
"659","65.8",327
"660","65.9",315
"661","66",337
"662","66.1",338
"663","66.2",339
"664","66.3",322
"665","66.4",331
"666","66.5",345
"667","66.6",369
"668","66.7",334
"669","66.8",334
"670","66.9",383
"671","67",327
"672","67.1",354
"673","67.2",314
"674","67.3",356
"675","67.4",310
"676","67.5",362
"677","67.6",380
"678","67.7",376
"679","67.8",333
"680","67.9",356
"681","68",342
"682","68.1",368
"683","68.2",359
"684","68.3",383
"685","68.4",355
"686","68.5",394
"687","68.6",367
"688","68.7",356
"689","68.8",326
"690","68.9",394
"691","69",334
"692","69.1",351
"693","69.2",336
"694","69.3",392
"695","69.4",383
"696","69.5",377
"697","69.6",360
"698","69.7",382
"699","69.8",370
"700","69.9",324
"701","70",352
"702","70.1",380
"703","70.2",411
"704","70.3",386
"705","70.4",391
"706","70.5",385
"707","70.6",357
"708","70.7",342
"709","70.8",375
"710","70.9",363
"711","71",379
"712","71.1",372
"713","71.2",361
"714","71.3",378
"715","71.4",352
"716","71.5",373
"717","71.6",375
"718","71.7",361
"719","71.8",342
"720","71.9",375
"721","72",364
"722","72.1",404
"723","72.2",368
"724","72.3",399
"725","72.4",379
"726","72.5",372
"727","72.6",346
"728","72.7",366
"729","72.8",408
"730","72.9",366
"731","73",369
"732","73.1",400
"733","73.2",370
"734","73.3",345
"735","73.4",377
"736","73.5",374
"737","73.6",397
"738","73.7",411
"739","73.8",410
"740","73.9",382
"741","74",390
"742","74.1",430
"743","74.2",375
"744","74.3",383
"745","74.4",370
"746","74.5",407
"747","74.6",415
"748","74.7",394
"749","74.8",436
"750","74.9",451
"751","75",400
"752","75.1",435
"753","75.2",391
"754","75.3",414
"755","75.4",397
"756","75.5",407
"757","75.6",429
"758","75.7",412
"759","75.8",447
"760","75.9",440
"761","76",416
"762","76.1",417
"763","76.2",431
"764","76.3",438
"765","76.4",448
"766","76.5",403
"767","76.6",458
"768","76.7",413
"769","76.8",469
"770","76.9",470
"771","77",458
"772","77.1",459
"773","77.2",465
"774","77.3",496
"775","77.4",455
"776","77.5",475
"777","77.6",497
"778","77.7",510
"779","77.8",484
"780","77.9",521
"781","78",486
"782","78.1",511
"783","78.2",508
"784","78.3",544
"785","78.4",475
"786","78.5",486
"787","78.6",513
"788","78.7",514
"789","78.8",513
"790","78.9",528
"791","79",526
"792","79.1",558
"793","79.2",494
"794","79.3",539
