"","Var1","Freq"
"1","Blood/Plasma reduced cells",1129
"2","Cryoprecipitate",3
"3","FFP",92
"4","Fibrinogen Concentrate",4
"5","Freeze dried plasma",6
"6","Platelets",5
"7","Prothrombin Complex Concentrate (Beri/Octoplex)",33
"8","(Missing)",318378
