"","Var1","Freq"
"1","FALSE NA NA",5396
"2","FALSE NA No",137047
"3","FALSE NA Not Recorded",258
"4","FALSE NA Yes",1
"5","TRUE FALSE NA",1468
"6","TRUE FALSE Yes",63
"7","TRUE TRUE No",3
"8","TRUE TRUE Yes",22223
