"","Var1","Freq"
"1","0.5",1
"2","1",184
"3","2",195
"4","2.5",2
"5","3",54
"6","4",66
"7","5",4
"8","6",8
"9","7",2
"10","7.5",1
"11","8",1
"12","10",1
"13","80",1
"14","500",1
"15","1000",2
"16","1500",2
"17","2000",1
"18","2200",1
"19","2500",2
"20","3000",1
